"max_ages_tree_branch_rates" "min_ages_tree_branch_rates"
"1" 0.00475860830308606 0.000129691802236381
"2" 0.000135042571861916 0.00471857774923482
"3" 0.00475860830308606 0.00475860830308606
"4" 9.3621980907173e-05 0.0040267502454116
"5" 0.000110637687600289 0.00475860830308606
"6" 0.00475860830308596 0.00475860830308606
"7" 0.00475860830308606 0.000143657294777916
"8" 8.08598676030357e-05 0.00475860830308606
"9" 7.99231988786969e-05 0.00470348528964308
"10" 0.00475860830308606 0.00475860830308606
"11" 0.00010196133878364 0.000734589672679118
"12" 0.00475860830308597 0.00475860830308606
"13" 0.00475860830308602 0.000149691939427057
"14" 9.21841203256006e-05 0.00475860830308606
"15" 0.00475860830308601 0.00335199210122192
"16" 5.87699801204152e-05 0.00475860830308606
"17" 4.15542229929639e-05 0.00336464756594188
"18" 0.00475860830308598 0.00475860830308606
"19" 0.00475860830308573 0.000375040676535932
"20" 0.00475860830308606 7.68400200818387e-05
"21" 6.7434897470987e-05 0.00249630028722279
"22" 0.00475860830308606 0.00475860830308606
"23" 7.40396495755689e-05 0.00309038937343021
"24" 0.00475860830308593 0.00475860830308606
"25" 0.000103315513862673 0.00475860830308606
"26" 4.54608080040398e-05 0.00209387893787734
"27" 0.00475860830308606 9.55437068320202e-05
"28" 0.000116457659924928 0.00420603356090532
"29" 0.00475860830308606 0.00475860830308606
"30" 9.0738891842398e-05 0.00346080201108056
"31" 0.00475860830308584 0.00475860830308606
"32" 8.8661658106815e-05 0.00373800434471565
"33" 0.00475860830308606 0.00475860830308606
"34" 8.36038686129793e-05 0.00475860830308606
"35" 5.32198538318638e-05 0.00302919520992138
"36" 4.64323566299499e-05 0.00475860830308606
"37" 0.00475860830308606 0.000198399440156413
"38" 0.00475860830308606 0.00475860830308606
"39" 0.000106553578251673 0.00475860830308606
"40" 9.5357881089361e-05 0.00425861629578263
"41" 0.00475860830308605 0.00387661420162725
"42" 6.14013993477745e-05 0.00371509107130979
"43" 0.00475860830308596 0.00475860830308606
"44" 5.91880292589456e-05 0.00475860830308606
"45" 0.00475860830308606 0.0029385333143041
"46" 2.91748615617153e-05 0.0038838349147787
"47" 3.57460452144052e-05 0.00475860830308606
"48" 0.00475860830308606 0.000390077072553985
"49" 0.00475860830308606 0.00020082556448649
"50" 0.000118627037215147 0.0027683713214524
"51" 0.00475860830308602 0.00475860830308606
"52" 8.2756300826245e-05 0.00268899288882585
"53" 0.00475860830308603 0.00475860830308606
"54" 5.62702802265605e-05 0.00271816347969284
"55" 0.00475860830308596 0.00475860830308606
"56" 4.74794328262268e-05 0.00257861758832151
"57" 0.00475860830308606 0.00475860830308606
"58" 3.2006351468865e-05 0.00207437868859248
